m,lambda,wz,wtr,dt,mu,eps,Nx,Nt,nL,beta,dim,step,Dens (Re),Dens (Im),KE (Re),KE (Im),Lz (Re),Lz (Im),PhiSq (Re),PhiSq (Im),S (Re),S (Im),S_del (Re),S_del (Im),S_int (Re),S_int (Im),S_tau (Re),S_tau (Im),S_trap (Re),S_trap (Im),S_w (Re),S_w (Im),Vint (Re),Vint (Im),Vtr (Re),Vtr (Im)
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8670,-0.001214457,0.018918222,0.046093485,0.000133587,-0.009555004,-0.093826827,0.962296253,0.010751279,38.68219095,0.348336438,37.71868024,0.356503381,0,0,0.96351071,-0.008166943,0,0,0,0,1.759758372,1.759758372,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8680,0.003496121,0.01340499,0.045184434,0.00064124,-0.077546684,-0.035646921,0.959298055,0.018343408,38.26864421,0.64333304,37.31284227,0.638394622,0,0,0.955801934,0.004938418,0,0,0,0,1.427900685,1.427900685,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8690,-0.001560426,0.018151927,0.046452896,3.76E-05,-0.035166067,-0.130798772,0.965333704,0.016711009,38.88006529,0.380654556,37.91317116,0.382095473,0,0,0.96689413,-0.001440917,0,0,0,0,1.837199333,1.837199333,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8700,0.025751789,0.0109218,0.046936681,-5.46E-05,0.077143968,-0.361576309,0.987985067,0.017530362,39.6256323,0.320605772,38.66339902,0.31399721,0,0,0.962233277,0.006608562,0,0,0,0,2.066680341,2.066680341,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8710,0.007866408,-0.018375609,0.045582219,-0.000828029,0.005904778,-0.269521071,0.987062996,-0.010371098,39.05472249,-0.517752735,38.07552591,-0.525757246,0,0,0.979196588,0.008004511,0,0,0,0,2.223838701,2.223838701,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8720,0.025197876,-0.023241322,0.045255301,-0.001624618,-0.071515425,-0.167338491,0.9877273,-0.025753629,38.87642054,-1.056882752,37.91389111,-1.054370446,0,0,0.962529424,-0.002512307,0,0,0,0,2.55072167,2.55072167,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8730,-0.003165011,-0.006078793,0.044459172,-0.001231361,0.111321629,-0.193620429,0.963027021,-0.010788356,38.01812313,-0.734026214,37.0519311,-0.729316651,0,0,0.966192033,-0.004709563,0,0,0,0,2.277481402,2.277481402,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8740,0.016970194,-0.00573386,0.044669402,0.000108452,0.058750552,-0.318648241,0.971737591,-0.003910467,38.31181054,-0.061939479,37.35704314,-0.063762872,0,0,0.954767397,0.001823393,0,0,0,0,1.817969869,1.817969869,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8750,0.03104673,-0.012120452,0.044623315,7.27E-05,0.04119257,-0.24435918,0.990064901,-0.013257209,38.6157211,-0.142724447,37.65670292,-0.141587689,0,0,0.959018172,-0.001136758,0,0,0,0,1.790756874,1.790756874,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8760,0.03147823,0.008181586,0.043097425,0.000518765,0.048485711,-0.198324998,0.984946788,0.004759077,37.93510003,0.332462503,36.98163147,0.335885012,0,0,0.953468558,-0.003422509,0,0,0,0,2.047519407,2.047519407,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8770,0.022402033,0.016052891,0.043519136,0.00022471,0.017970313,0.009989404,0.99241244,0.01373974,38.31151682,0.358917666,37.34150641,0.361230817,0,0,0.970010407,-0.002313151,0,0,0,0,2.503760043,2.503760043,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8780,0.040606141,0.008021119,0.044060786,-3.82E-05,-0.031688188,-0.059021465,0.999221298,0.01786981,38.59466533,0.400705295,37.63605018,0.390856604,0,0,0.958615157,0.009848691,0,0,0,0,2.003610963,2.003610963,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8790,0.031843314,-0.006421527,0.044406453,-0.000813313,0.056197714,-0.103758859,1.001338915,0.001395014,38.76136392,-0.152799773,37.79186832,-0.160616315,0,0,0.969495601,0.007816542,0,0,0,0,1.932807656,1.932807656,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8800,0.032665009,-0.009973029,0.044629769,-0.001167967,-0.056299866,-0.215868301,0.993864656,-0.006122241,38.8494808,-0.514289797,37.88828115,-0.518140586,0,0,0.961199647,0.003850788,0,0,0,0,1.698755138,1.698755138,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8810,0.024450085,-0.027699498,0.045359128,-0.002450188,0.074961493,-0.313900009,0.993005627,-0.021633725,39.02384703,-1.406363803,38.05529148,-1.412429576,0,0,0.968555542,0.006065773,0,0,0,0,1.697842574,1.697842574,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8820,0.023423069,-0.015735046,0.045930006,-0.001660832,-0.045076355,-0.074406973,0.985720653,-0.019475719,39.09854923,-1.09607656,38.13625165,-1.092335887,0,0,0.962297584,-0.003740673,0,0,0,0,1.651987756,1.651987756,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8830,0.01409494,-0.00037125,0.045394223,-0.000639124,-0.164425321,-0.091393514,0.973235492,-0.009615842,38.65036875,-0.506203864,37.6912282,-0.496959273,0,0,0.959140551,-0.009244591,0,0,0,0,1.626433023,1.626433023,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8840,0.002396424,0.002781528,0.045190612,-0.000539621,-0.010065707,0.089448824,0.962413086,0.003204968,38.33818784,-0.175022672,37.37817117,-0.175446112,0,0,0.960016662,0.00042344,0,0,0,0,1.968055296,1.968055296,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8850,0.015279685,-0.016605944,0.045286202,3.08E-05,0.227276118,0.074133079,0.978725384,-0.01334455,38.72583611,-0.316076727,37.76239041,-0.319338121,0,0,0.963445699,0.003261394,0,0,0,0,2.194240335,2.194240335,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8860,0.026870163,-0.019873315,0.044552071,1.84E-05,0.156916595,-0.061747186,0.983347588,-0.020659483,38.55705579,-0.44639274,37.60057836,-0.445606571,0,0,0.956477425,-0.000786169,0,0,0,0,1.897813638,1.897813638,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8870,0.038918477,-0.008887924,0.045603623,0.000950576,0.180666909,-0.053131414,1.003425488,-0.011543895,39.30170682,0.091791197,38.33719981,0.094447168,0,0,0.964507012,-0.002655971,0,0,0,0,1.489270722,1.489270722,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8880,0.021653137,-0.002575377,0.044470561,0.001070839,-0.012946433,-0.193781255,0.98095784,-0.009687843,38.47023967,0.154485086,37.51093497,0.161597553,0,0,0.959304703,-0.007112466,0,0,0,0,1.808678767,1.808678767,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8890,0.020330032,-0.006994109,0.043199532,0.000509021,-0.138658042,0.030690249,0.986954411,-0.011038599,38.18415627,-0.07684287,37.21753189,-0.07279838,0,0,0.966624379,-0.004044489,0,0,0,0,2.003241562,2.003241562,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8900,0.027670481,-0.006113629,0.04441267,0.000916587,-0.285936198,0.035747139,0.993666056,-0.013206516,38.80731674,0.04973919,37.84132116,0.056832078,0,0,0.965995574,-0.007092887,0,0,0,0,1.994889217,1.994889217,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8910,0.026207888,0.009477895,0.045052939,0.00140009,-0.246191392,0.140455279,0.985774361,0.007592126,38.83877715,0.684913682,37.87921068,0.686799451,0,0,0.959566472,-0.001885769,0,0,0,0,1.72675525,1.72675525,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8920,0.042616888,-0.009700202,0.045091365,0.000108755,-0.172876669,0.045192256,1.001194489,-0.004161309,39.06108356,0.001296268,38.10250596,-0.004242624,0,0,0.958577601,0.005538893,0,0,0,0,1.698080083,1.698080083,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8930,0.037713163,0.004005858,0.046046015,0.00058585,-0.339781303,-0.150014153,1.015808378,0.003612715,39.75408802,0.35919231,38.77599281,0.359585453,0,0,0.978095215,-0.000393144,0,0,0,0,1.894214804,1.894214804,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8940,0.020115029,0.003082319,0.044082567,-0.000194283,-0.120805585,-0.193610375,0.976190785,0.005369435,38.10179327,0.057776289,37.14571752,0.055489172,0,0,0.956075756,0.002287117,0,0,0,0,2.142521455,2.142521455,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8950,0.019590369,-0.010014824,0.045182758,0.000973139,0.077754934,-0.171828614,0.989247785,-0.007617309,38.88635569,0.193144695,37.91669827,0.19074718,0,0,0.969657416,0.002397515,0,0,0,0,2.285540225,2.285540225,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8960,0.021953931,-0.01282283,0.045908231,0.000705754,0.066811233,-0.155136447,0.98825885,-0.011029991,39.10703073,-0.048410736,38.14072581,-0.050203576,0,0,0.966304919,0.001792839,0,0,0,0,2.226110064,2.226110064,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8970,0.001764602,-0.029886038,0.045552223,0.000449457,-0.01375993,-0.246083661,0.97461603,-0.020523023,38.6617216,-0.242351796,37.68887018,-0.251714811,0,0,0.972851428,0.009363015,0,0,0,0,1.873580905,1.873580905,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8980,-0.018937146,-0.019103985,0.045945488,0.001024521,-0.137080556,-0.24981906,0.949028526,-0.01922462,38.21115895,-0.048270073,37.24319327,-0.048149439,0,0,0.967965673,-0.000120634,0,0,0,0,1.721555349,1.721555349,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,8990,-0.001969962,0.000325053,0.047324397,0.000810139,-0.190165975,0.011911019,0.966529944,-0.005800024,39.1182611,0.110572853,38.1497612,0.11669793,0,0,0.968499906,-0.006125077,0,0,0,0,1.537071901,1.537071901,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9000,-0.002312397,-0.006679734,0.046036747,0.000911729,-0.356945238,0.127769812,0.965145932,-0.014166925,38.62253098,-0.080891333,37.65507265,-0.073404142,0,0,0.967458329,-0.007487191,0,0,0,0,1.353166826,1.353166826,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9010,-0.004283326,0.004284496,0.046625581,0.001764895,-0.187850263,-0.044373995,0.960202172,0.000775391,38.68366068,0.663132602,37.71917518,0.666641707,0,0,0.964485498,-0.003509105,0,0,0,0,1.38614021,1.38614021,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9020,-0.001108005,-0.01049949,0.046088846,-3.77E-05,0.001450641,0.041906004,0.961662597,-0.016689284,38.57757237,-0.43951703,37.61480177,-0.433327236,0,0,0.962770602,-0.006189794,0,0,0,0,0.962536688,0.962536688,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9030,0.00488824,-0.007332459,0.046642767,-0.000159473,-0.025002843,-0.076521315,0.962610793,-0.003024507,38.79038697,-0.167683618,37.83266442,-0.171991571,0,0,0.957722553,0.004307953,0,0,0,0,1.194340791,1.194340791,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9040,0.01193439,-0.010378832,0.047243979,-0.001011155,-0.113240979,-0.311188573,0.984238759,-0.011419469,39.58724688,-0.648296929,38.61494251,-0.647256292,0,0,0.972304369,-0.001040636,0,0,0,0,2.183546728,2.183546728,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9050,0.010428527,0.003767555,0.046898938,-0.001436199,-0.070277348,-0.114730243,0.987247693,-0.006841832,39.56915117,-0.659393363,38.59233201,-0.648783977,0,0,0.976819166,-0.010609387,0,0,0,0,1.719742915,1.719742915,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9060,0.015242334,0.008456173,0.047136728,-0.00057934,-0.059974918,-0.072973159,0.978391614,0.007694878,39.37086668,-0.062568887,38.4077174,-0.061807592,0,0,0.96314928,-0.000761295,0,0,0,0,1.192029417,1.192029417,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9070,-0.00161107,0.003717709,0.047761638,0.000115042,-0.203424723,-0.113774848,0.962848799,0.008502209,39.27513962,0.162407041,38.31067975,0.15762254,0,0,0.964459869,0.004784501,0,0,0,0,1.474536541,1.474536541,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9080,-0.002612188,0.021517815,0.046859016,-0.000445863,-0.162878339,0.025765139,0.95030144,0.01340026,38.6768355,0.081108251,37.72392187,0.089225806,0,0,0.952913628,-0.008117555,0,0,0,0,1.859860984,1.859860984,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9090,0.011595369,0.026301773,0.047326665,-0.001158354,0.153862184,-0.023120829,0.975729578,0.020647921,39.37360046,-0.058223957,38.40946625,-0.052570105,0,0,0.964134209,-0.005653852,0,0,0,0,1.451692318,1.451692318,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9100,0.01265182,0.033991191,0.046223432,-7.20E-05,0.081257942,0.089927481,0.977152382,0.032552804,38.99592604,0.687016443,38.03142547,0.68845483,0,0,0.964500561,-0.001438387,0,0,0,0,1.58330797,1.58330797,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9110,0.021728222,0.027400496,0.045974595,-0.000743166,0.103951187,0.091671705,0.973424886,0.022723585,38.79437263,0.158095023,37.84267596,0.162771934,0,0,0.951696664,-0.004676911,0,0,0,0,1.267632845,1.267632845,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9120,0.036146716,0.036503485,0.045563807,0.000297992,0.194724482,-0.073899526,0.989230479,0.043246003,39.02317443,0.906687459,38.07009066,0.899944942,0,0,0.953083763,0.006742517,0,0,0,0,1.560691362,1.560691362,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9130,0.037159517,0.03391541,0.043900753,0.000318007,0.16300864,-0.101990333,0.986586746,0.044317683,38.34123062,0.975044727,37.39180339,0.964642454,0,0,0.949427228,0.010402273,0,0,0,0,2.051101024,2.051101024,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9140,0.046538954,0.016087344,0.043539809,0.000152367,0.00461946,-0.155202239,1.003750682,0.020667887,38.51540385,0.450894019,37.55819213,0.446313476,0,0,0.957211728,0.004580543,0,0,0,0,1.764639726,1.764639726,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9150,0.037328449,-0.012519129,0.044204222,-0.000278452,0.139408353,0.050331889,1.006160663,-0.01064134,38.81053067,-0.307949926,37.84169846,-0.309827715,0,0,0.968832215,0.001877789,0,0,0,0,2.065974905,2.065974905,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9160,0.038349941,-0.017164896,0.044492754,-0.000229634,0.027365899,0.01512652,0.987219188,-0.007507415,38.50078026,-0.211377908,37.55191101,-0.221035389,0,0,0.948869248,0.009657481,0,0,0,0,1.808919935,1.808919935,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9170,0.052878279,-0.029287699,0.045353362,-0.000754913,0.106994052,0.150014215,1.012124043,-0.024585172,39.35848587,-0.892958029,38.3992401,-0.897660555,0,0,0.959245764,0.004702527,0,0,0,0,2.083801407,2.083801407,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9180,0.032334066,-0.022358894,0.044753335,-0.000152152,0.033547486,0.016023465,0.9986664,-0.01974405,38.82414055,-0.506333206,37.85780821,-0.50894805,0,0,0.966332334,0.002614844,0,0,0,0,1.849649398,1.849649398,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9190,0.047347605,0.009455519,0.045615453,0.000471631,0.006444118,-0.011753918,1.005408355,-0.000377217,39.27582522,0.160142496,38.31776447,0.169975232,0,0,0.95806075,-0.009832736,0,0,0,0,2.216256771,2.216256771,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9200,0.046764705,0.017943949,0.04467088,0.000785197,-0.028644284,0.003893624,1.004442466,0.009045055,38.95401213,0.454314652,37.99633437,0.463213546,0,0,0.957677761,-0.008898895,0,0,0,0,1.76637228,1.76637228,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9210,0.051753972,0.013936568,0.044568004,-0.000428778,-0.075514965,-0.024724716,1.016287747,0.006574328,39.24797323,-0.028318254,38.28343946,-0.020956014,0,0,0.964533775,-0.00736224,0,0,0,0,1.572721715,1.572721715,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9220,0.065137793,0.040621379,0.044681754,0.000578505,-0.054954492,0.123613278,1.027564311,0.032071522,39.54350048,0.881331084,38.58107396,0.889880941,0,0,0.962426518,-0.008549857,0,0,0,0,1.233101948,1.233101948,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9230,0.043772894,0.020090956,0.045794755,0.000491832,-0.148216973,0.121288928,1.015225697,0.022328916,39.6125719,0.720282113,38.6411191,0.718044153,0,0,0.971452803,0.00223796,0,0,0,0,1.330372771,1.330372771,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9240,0.025782991,0.009793391,0.045724262,0.000899119,-0.060394017,0.226935582,0.998431267,0.016972537,39.30568547,0.722739323,38.3330372,0.715560177,0,0,0.972648276,0.007179146,0,0,0,0,1.923900339,1.923900339,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9250,0.042781838,-0.000206696,0.045994021,-0.000589017,0.25308386,0.122451974,1.015649682,7.16E-05,39.73643812,-0.23919041,38.76357028,-0.239468695,0,0,0.972867844,0.000278285,0,0,0,0,2.515628772,2.515628772,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9260,0.04338985,0.00797447,0.046533156,-1.60E-06,-0.026942745,-0.064775479,1.023585254,0.002413689,40.21993314,0.084470702,39.23973773,0.090031484,0,0,0.980195404,-0.005560781,0,0,0,0,2.444977766,2.444977766,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9270,0.046649923,0.004766463,0.046028701,0.000628091,-0.188098914,-0.05677504,1.009269835,0.009164237,39.69074421,0.413385118,38.7281243,0.408987343,0,0,0.962619913,0.004397775,0,0,0,0,2.41010998,2.41010998,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9280,0.036946204,-0.01833962,0.0463395,-0.000257047,0.010778061,-0.139861347,1.00710221,-0.016076789,39.80148367,-0.414788262,38.83132766,-0.417051093,0,0,0.970156006,0.002262831,0,0,0,0,2.4021739,2.4021739,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9290,0.032924447,-0.022071366,0.045634097,0.000460215,-0.174149068,-0.070207285,0.998500997,-0.012149178,39.37947891,-0.151856977,38.41390236,-0.161779165,0,0,0.96557655,0.009922188,0,0,0,0,2.139349926,2.139349926,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9300,0.027855753,-0.041063782,0.045679793,-0.000535534,-0.000283916,0.084913578,0.988689151,-0.036062804,39.17159939,-0.908619405,38.21076599,-0.913620384,0,0,0.960833398,0.005000978,0,0,0,0,1.969412607,1.969412607,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9310,0.008440337,-0.01343114,0.045160671,0.000668526,-0.054496886,0.263411623,0.973560688,-0.027710644,38.61018324,-0.278675136,37.64506289,-0.264395633,0,0,0.965120351,-0.014279503,0,0,0,0,2.026790732,2.026790732,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9320,0.028711034,-0.009051973,0.045600016,0.000358393,0.083979721,0.036295277,0.992506353,-0.01032496,39.19157058,0.000773994,38.22777526,0.002046981,0,0,0.963795319,-0.001272987,0,0,0,0,1.843741448,1.843741448,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9330,0.025876393,0.012852389,0.045937021,0.000480161,-0.20164271,-0.17613587,0.996614618,0.008863988,39.3469641,0.447890227,38.37622588,0.451878628,0,0,0.970738225,-0.003988401,0,0,0,0,1.959669084,1.959669084,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9340,-0.007523284,0.004081156,0.045542448,-7.39E-06,-0.148007118,-0.041483929,0.959175806,0.000482043,38.36686912,0.060097718,37.40017003,0.063696831,0,0,0.96669909,-0.003599113,0,0,0,0,2.056397589,2.056397589,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9350,-0.023319115,-0.019392192,0.046140337,0.000224948,-0.324571483,0.090897312,0.949179312,-0.008905861,38.45171891,-0.044723033,37.47922048,-0.055209364,0,0,0.972498427,0.010486331,0,0,0,0,1.949121274,1.949121274,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9360,-0.017927926,-0.015412038,0.045375511,0.000210796,-0.228207802,-0.051575502,0.946182472,-0.01393554,38.05092452,-0.162815622,37.08681412,-0.16429212,0,0,0.964110398,0.001476498,0,0,0,0,1.5181925,1.5181925,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9370,-0.01409881,0.010866664,0.045358716,0.001446865,-0.090832953,-0.291444362,0.951129982,0.003803352,38.168318,0.72837906,37.20308921,0.735442372,0,0,0.965228791,-0.007063312,0,0,0,0,1.746725858,1.746725858,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9380,0.000888068,2.49E-05,0.044720576,0.00238197,-0.286633904,-0.17639587,0.961054513,0.000351716,38.09453739,0.945477332,37.13437095,0.945150517,0,0,0.960166446,0.000326814,0,0,0,0,2.11184232,2.11184232,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9390,0.032112639,-0.007394963,0.045711358,0.001599713,-0.150263684,-0.040634295,0.990024408,-0.00837313,39.07428739,0.416008252,38.11637562,0.416986419,0,0,0.957911769,-0.000978167,0,0,0,0,1.868822853,1.868822853,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9400,0.039608405,-0.014659656,0.045457926,0.000688372,-0.012026861,0.18552046,1.004447768,-0.014124486,39.31554701,-0.061302324,38.35070765,-0.061837494,0,0,0.964839363,0.00053517,0,0,0,0,1.800827578,1.800827578,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9410,0.03912976,-0.042376442,0.044956654,-7.41E-05,0.026671032,0.093716289,1.01107373,-0.040289814,39.23373489,-0.901213476,38.26179092,-0.903300104,0,0,0.97194397,0.002086628,0,0,0,0,1.923375403,1.923375403,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9420,0.022116863,-0.0391861,0.045990722,-0.000629981,0.047292182,0.009898377,0.99167579,-0.040255151,39.23798911,-1.096022276,38.26843018,-1.094953225,0,0,0.969558927,-0.001069051,0,0,0,0,1.917574985,1.917574985,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9430,0.016567606,-0.022927806,0.045226933,0.000218484,0.097864487,0.183623733,0.980779412,-0.027009724,38.82571056,-0.499873464,37.86149875,-0.495791546,0,0,0.964211807,-0.004081918,0,0,0,0,2.047851099,2.047851099,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9440,0.014829771,-0.032445649,0.044600958,-0.000699601,0.243246419,0.077942954,0.973761927,-0.030557357,38.42206593,-0.893177456,37.46313378,-0.895065748,0,0,0.958932156,0.001888292,0,0,0,0,2.2740396,2.2740396,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9450,-0.009586629,-0.02662958,0.045255829,-0.001729725,0.217055882,-0.207962066,0.951830638,-0.029251965,38.19045632,-1.245788546,37.22903905,-1.243166161,0,0,0.961417267,-0.002622386,0,0,0,0,2.171948423,2.171948423,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9460,-0.001360213,-0.01012743,0.045042313,-0.001856113,0.130680635,-0.046759977,0.957943873,-0.016597729,38.28513287,-1.092932682,37.32582878,-1.086462382,0,0,0.959304085,-0.0064703,0,0,0,0,1.67003726,1.67003726,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9470,0.013083993,0.001502126,0.04645231,-0.001125153,-0.236826789,0.255392186,0.969005361,0.001618541,39.03121843,-0.393104414,38.07529706,-0.393220829,0,0,0.955921368,0.000116415,0,0,0,0,1.450605272,1.450605272,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9480,0.012169019,-0.013438953,0.046152874,-0.000767943,-0.281647125,0.266529807,0.970352257,-0.012639345,38.93095111,-0.547167564,37.97276788,-0.547967172,0,0,0.958183238,0.000799608,0,0,0,0,1.854448622,1.854448622,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9490,-4.14E-05,-0.013209489,0.045155583,-0.000406706,-0.257562303,0.096819208,0.963169634,-0.015735491,38.35306931,-0.578456846,37.38985823,-0.575930844,0,0,0.963211079,-0.002526002,0,0,0,0,1.845818669,1.845818669,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9500,0.000497462,-0.017781656,0.046384418,-0.000856034,-0.343518374,-0.033907635,0.972657472,-0.019518781,38.93666203,-0.833431523,37.96450202,-0.831694398,0,0,0.97216001,-0.001737125,0,0,0,0,1.764948494,1.764948494,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9510,0.000504679,-0.024058614,0.046226855,-0.001367252,-0.303444362,0.017240369,0.957038257,-0.017852825,38.58009639,-0.862184107,37.62356281,-0.868389896,0,0,0.956533578,0.006205789,0,0,0,0,1.819475094,1.819475094,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9520,0.006949893,-0.017149166,0.046849576,-0.000474071,-0.137582924,0.198795503,0.971860001,-0.017458088,39.16706129,-0.494286498,38.20215118,-0.493977577,0,0,0.964910108,-0.000308921,0,0,0,0,1.947433034,1.947433034,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,9530,0.002409216,-0.010587375,0.04551047,-0.000231215,-0.017848914,0.032701151,0.948826509,-0.014271509,38.12658862,-0.368525547,37.18017133,-0.364841413,0,0,0.946417293,-0.003684134,0,0,0,0,2.091573323,2.091573323,0,0
